@RELATION training_set.arff
@ATTRIBUTE mpk1_t0 NUMERIC
@ATTRIBUTE lin12_t0 NUMERIC
@ATTRIBUTE class  {Primary-fate,Secondary-fate,Tertiary-fate}
@data
76.9164328738048,63.4931136739595,Tertiary-fate
57.08953638286205,5.603122220558799,Tertiary-fate
74.03387749556578,89.1383085497047,Tertiary-fate
18.94193753401734,64.27444191716964,Tertiary-fate
53.61832833577591,34.09845810940497,Tertiary-fate
78.14693907918809,97.51989661364331,Tertiary-fate
2.3831150891494435,89.7305758366094,Tertiary-fate
42.1562504729351,83.38483568511474,Tertiary-fate
19.21825255227762,71.65915908500881,Tertiary-fate
10.966613794259185,33.56101660048567,Tertiary-fate
106.68995474424462,65.6615504959019,Tertiary-fate
86.29761363899503,46.13054301067149,Tertiary-fate
51.82836682089034,49.26251445072031,Tertiary-fate
85.04708210341303,72.32498074827271,Tertiary-fate
21.314491238586836,44.060439168556,Tertiary-fate
59.622631246187744,57.14286453148551,Tertiary-fate
101.94480366490957,83.97471765072257,Tertiary-fate
16.48693599785607,37.61207194225269,Tertiary-fate
11.986975356124386,2.622382083834418,Tertiary-fate
8.204455476615331,18.29655353635339,Tertiary-fate
84.26848963999689,66.7221423253715,Tertiary-fate
87.7658075067676,28.850341527132972,Tertiary-fate
17.106211684433752,97.21002692327157,Tertiary-fate
90.8627404394065,94.67820693149292,Tertiary-fate
2.0665782026010735,39.65474800085378,Tertiary-fate
69.71780387695932,73.6074580199555,Tertiary-fate
100.39156783461813,53.77317942344237,Tertiary-fate
42.98716395409055,0.5324017585244256,Tertiary-fate
88.42495685400203,98.21579264325665,Tertiary-fate
99.79710860162628,66.22685058344358,Tertiary-fate
37.67230103063855,23.915025648517396,Tertiary-fate
85.25216556340038,93.54293685991804,Tertiary-fate
105.63587008196362,17.560737859966792,Tertiary-fate
64.38880236724802,51.311826867508124,Tertiary-fate
47.01676954271582,79.44006922875018,Tertiary-fate
102.93606226684767,72.46248214709705,Tertiary-fate
77.0336446571591,69.0614518611634,Tertiary-fate
71.89123749586231,53.675398288086654,Tertiary-fate
27.270727334901245,77.9477018601797,Tertiary-fate
13.100278097177956,64.38881683971543,Tertiary-fate
42.5686045726045,55.996254156970174,Tertiary-fate
70.5579978946623,47.89235297216439,Tertiary-fate
107.59035234922544,23.919305039462202,Tertiary-fate
1.3385166398705295,95.52579884177682,Tertiary-fate
34.32084933897277,27.807257863087496,Tertiary-fate
45.71149519336814,59.496673295796946,Tertiary-fate
108.47260223167505,70.75246857607628,Tertiary-fate
35.01522343431359,53.46882763244379,Tertiary-fate
49.35540466851733,50.15871137607441,Tertiary-fate
45.936901799739786,16.761786266328336,Tertiary-fate
43.50324717789853,38.90890986351384,Tertiary-fate
22.07913618157315,81.69186732056046,Tertiary-fate
39.59900164678903,15.14863912720431,Tertiary-fate
62.35617518979095,84.48434112605253,Tertiary-fate
85.8617179789051,62.20402649317941,Tertiary-fate
80.41418075306412,33.61145774153067,Tertiary-fate
15.698260057207428,25.500966051425156,Tertiary-fate
38.42890085480259,27.913377110264136,Tertiary-fate
51.45375454039499,14.903233165931407,Tertiary-fate
14.32879645727156,25.27238668942108,Tertiary-fate
21.615406109024356,80.17006261598003,Tertiary-fate
59.13125066479235,19.841122286775725,Tertiary-fate
47.21388160267535,87.19155657278634,Tertiary-fate
63.53733625494853,55.39142523743498,Tertiary-fate
43.04498805305395,19.5837438721729,Tertiary-fate
68.79455963389543,7.714940721601781,Tertiary-fate
86.48089433761454,5.752485268012175,Tertiary-fate
82.09820422971714,38.26291443202949,Tertiary-fate
75.06525766193879,59.100540427047065,Tertiary-fate
14.209324300257206,53.85021012004435,Tertiary-fate
8.158430397667246,24.12183124566043,Tertiary-fate
41.983580256528974,28.56711685837189,Tertiary-fate
72.79352872878191,98.68346854833972,Tertiary-fate
39.254766646000746,83.85970978312444,Tertiary-fate
24.76092765303354,70.93308876738105,Tertiary-fate
38.249240250389725,53.53633261603788,Tertiary-fate
9.744169761026741,82.73532189349466,Tertiary-fate
22.971865144310872,46.34527491174777,Tertiary-fate
31.93253724321332,81.02029533838505,Tertiary-fate
65.18542015056539,61.51849357234862,Tertiary-fate
83.02234201725743,25.489656342834177,Tertiary-fate
6.407298711889182,82.85553737078101,Tertiary-fate
34.71656648508612,81.22711266008682,Tertiary-fate
105.23033575389958,62.919124828189155,Tertiary-fate
11.362118813223754,85.39871307856775,Tertiary-fate
69.6770935842018,24.589920598766767,Tertiary-fate
22.865923236800565,50.77213153006307,Tertiary-fate
13.372243272777816,90.60200824268411,Tertiary-fate
77.86484117313648,81.92821811677477,Tertiary-fate
42.22025761525231,92.31913053799073,Tertiary-fate
14.735024642409527,71.62500513967017,Tertiary-fate
28.006442708950296,0.3631626946558053,Tertiary-fate
13.298061184197902,20.1544046298763,Tertiary-fate
83.96797949000003,37.804995971211,Tertiary-fate
53.02337057850974,61.358183049163316,Tertiary-fate
29.442640946417164,63.84335843307868,Tertiary-fate
73.87291233067025,92.13691544113192,Tertiary-fate
55.31535033615612,85.52861244264474,Tertiary-fate
106.45268932063799,76.88954149308205,Tertiary-fate
46.33110205709992,27.197979758661926,Tertiary-fate
10.75050662175845,83.10268136396309,Tertiary-fate
14.256002161888382,55.95128984441713,Tertiary-fate
49.932379073774015,4.4846419158992346,Tertiary-fate
23.57715460161469,82.28965828576935,Tertiary-fate
59.252557757929196,92.43946249503632,Tertiary-fate
99.8771382628604,9.402755705351773,Tertiary-fate
74.59284925513349,4.265817885401368,Tertiary-fate
46.49332278753795,44.1774943387442,Tertiary-fate
105.25600060115987,59.53175015896558,Tertiary-fate
20.900066816868023,50.97473068893228,Tertiary-fate
57.40117735907516,19.70745863968024,Tertiary-fate
39.57044864036019,87.74946375642467,Tertiary-fate
107.9618018365342,77.68663166801824,Tertiary-fate
7.0951654576814445,90.58766741439587,Tertiary-fate
50.430538094505486,83.40560392335773,Tertiary-fate
19.445786014501184,14.768464754370092,Tertiary-fate
99.73285133569269,28.552344045904366,Tertiary-fate
4.73609696451933,50.1048200315799,Tertiary-fate
108.96253038388757,83.54980615186305,Tertiary-fate
43.59296023933847,99.3073414265694,Tertiary-fate
87.63372142828344,84.20658675763089,Tertiary-fate
71.07176485019069,39.43813314133705,Tertiary-fate
99.62807125405273,47.06292224006611,Tertiary-fate
102.81063828914805,55.21910708222612,Tertiary-fate
100.0843212447634,47.715640081037314,Tertiary-fate
46.95028657843659,58.86823143731551,Tertiary-fate
34.904151242034374,14.939761605954082,Tertiary-fate
64.82656874606094,85.09629219538112,Tertiary-fate
30.555387416819862,86.50214121278488,Tertiary-fate
86.58418571200944,77.56758582665128,Tertiary-fate
45.664320461539205,99.87565168726059,Tertiary-fate
86.99660601168382,57.564879642227915,Tertiary-fate
12.486096501820628,57.38154912706415,Tertiary-fate
1.5819320909789159,90.22086883488682,Tertiary-fate
37.036698331066916,36.834486387883224,Tertiary-fate
60.59714998148954,63.746402688442004,Tertiary-fate
64.09997744975914,48.49252171533167,Tertiary-fate
69.77907642136326,84.71422608166053,Tertiary-fate
49.08303355271454,50.007937788296076,Tertiary-fate
89.13816124088581,0.3406069596069261,Tertiary-fate
17.678154782088725,32.502993465104126,Tertiary-fate
23.533112675516254,89.60099487021844,Tertiary-fate
16.303784436392196,10.788676443678503,Tertiary-fate
34.8921061705604,50.864075437828134,Tertiary-fate
90.36289438309927,99.56510837481632,Tertiary-fate
93.70566501151853,60.88375998175497,Tertiary-fate
4.1362091020036695,6.3464490827540025,Tertiary-fate
69.3809684897312,81.98823093654813,Tertiary-fate
29.206364549739284,96.92190095562403,Tertiary-fate
60.54260329324117,57.3771199478443,Tertiary-fate
68.04841078209024,7.491419992300219,Tertiary-fate
18.742695297926268,93.61922960907023,Tertiary-fate
29.402473610027027,8.329304401782133,Tertiary-fate
31.067183320163757,72.61461812340448,Tertiary-fate
28.908942757797746,21.05816684575813,Tertiary-fate
30.484234239067842,48.04216179781899,Tertiary-fate
81.1304001982236,30.1322965230045,Tertiary-fate
96.08605838706609,97.58824199729277,Tertiary-fate
90.42180068644356,7.512543760771095,Tertiary-fate
34.70044253292078,92.57857896092999,Tertiary-fate
94.53228389307213,13.325329151192067,Tertiary-fate
48.64467791880982,36.39424204756041,Tertiary-fate
82.22166302875969,2.8709642509242794,Tertiary-fate
34.702466099892234,74.97795906946959,Tertiary-fate
97.55571895293949,4.062634488104666,Tertiary-fate
64.71887735446444,66.36085482644283,Tertiary-fate
96.02085529152355,42.457942801990164,Tertiary-fate
107.03546531014393,19.742578441529734,Tertiary-fate
12.623887767036221,13.004550318256214,Tertiary-fate
64.53961562876741,12.244049997288652,Tertiary-fate
29.325649368887177,19.630165235257778,Tertiary-fate
6.082303373096204,96.23832662114691,Tertiary-fate
36.84179128688941,96.40157641060344,Tertiary-fate
79.5557416902096,21.976923887144086,Tertiary-fate
102.58013479332614,0.9351998671515926,Tertiary-fate
107.98203009189346,3.2264367970746055,Tertiary-fate
27.864468163664394,55.19571977843915,Tertiary-fate
1.0095537104446195,76.47118187499721,Tertiary-fate
9.311961290787107,81.70863477387695,Tertiary-fate
3.8614791932967716,52.81577125210466,Tertiary-fate
23.03806683964191,28.876406880483373,Tertiary-fate
53.953285408379806,37.13779771692987,Tertiary-fate
43.117806493411436,65.34304773321632,Tertiary-fate
21.47655274998548,18.150123348479184,Tertiary-fate
75.28334072631897,29.69628569142482,Tertiary-fate
102.6250706161461,42.62400911276279,Tertiary-fate
52.142322882879576,2.317024385437416,Tertiary-fate
2.2721079908600252,10.476783409087497,Tertiary-fate
68.81909052711742,66.45434097928273,Tertiary-fate
104.74173138328955,43.2469433749579,Tertiary-fate
77.84376229376852,34.36021383024037,Tertiary-fate
8.146812849953704,42.0185448194247,Tertiary-fate
77.1786763263075,80.42238242502245,Tertiary-fate
104.718195144966,83.21729347701793,Tertiary-fate
61.99758270865437,55.03659839916063,Tertiary-fate
55.12047085213318,47.7606517076249,Tertiary-fate
74.85407047884254,57.57062949628933,Tertiary-fate
94.2878008222633,45.00741556564184,Tertiary-fate
51.829240308637665,83.20793007930175,Tertiary-fate
74.3199894587256,52.44509972745295,Tertiary-fate
61.97911556172209,80.5704045269075,Tertiary-fate
66.81202038651784,25.91504026605581,Tertiary-fate
34.12675329754824,60.460496513078496,Tertiary-fate
5.043290153225513,45.75763602371297,Tertiary-fate
98.10975461534478,23.21438007651623,Tertiary-fate
48.85716492687343,69.95045876204917,Tertiary-fate
101.80541557755363,69.62732224799603,Tertiary-fate
68.8413413310935,38.38949640268863,Tertiary-fate
48.109520941730764,64.19469349922403,Tertiary-fate
39.19518773159658,78.48712870144318,Tertiary-fate
0.9009680758303007,75.14176185511582,Tertiary-fate
81.62514348285858,30.644005819214527,Tertiary-fate
1.6456861473066253,33.81587736965972,Tertiary-fate
64.81043999326053,78.69470702412067,Tertiary-fate
95.7402837684122,20.85631617649414,Tertiary-fate
8.991051883626888,11.988612019629674,Tertiary-fate
108.79531309239312,64.54366823007935,Tertiary-fate
14.120132892695933,69.07652563921265,Tertiary-fate
105.54256375925772,60.74370618222663,Tertiary-fate
25.58293031895703,96.23895260993471,Tertiary-fate
77.06087154045908,18.29842534328111,Tertiary-fate
84.28397233221122,50.41746404010078,Tertiary-fate
63.14472869399557,36.578723268594736,Tertiary-fate
32.31266782866215,42.043657546594346,Tertiary-fate
57.9042450117681,46.14430130323974,Tertiary-fate
95.2892210660252,7.420553967563837,Tertiary-fate
21.88882436490064,93.75052245826048,Tertiary-fate
66.86438765111988,61.75297889169927,Tertiary-fate
69.27249345705668,24.349513436220725,Tertiary-fate
43.41471434928217,21.014841364230165,Tertiary-fate
16.718156033825448,98.95122669581666,Tertiary-fate
81.8195519526737,87.91372504837682,Tertiary-fate
0.16095555121764193,70.44709823089177,Tertiary-fate
33.7988272970164,49.79107243633002,Tertiary-fate
74.27765679435808,3.118688607266795,Tertiary-fate
40.78352509490522,55.389547602753034,Tertiary-fate
96.18160395422008,51.32069251663592,Tertiary-fate
34.93415641260234,60.376073503134656,Tertiary-fate
64.197311781647,29.228876389861767,Tertiary-fate
60.285687542659986,27.61228787119213,Tertiary-fate
1.2422283933958145,31.07254784722183,Tertiary-fate
9.507392944823017,49.18912508708685,Tertiary-fate
55.12637938754594,87.02219322743177,Tertiary-fate
82.2697293070481,74.93779731799825,Tertiary-fate
108.86088648409024,26.46779674051207,Tertiary-fate
41.00091469501076,23.055712919093885,Tertiary-fate
11.273549762823956,51.522913213204944,Tertiary-fate
56.2461240435915,12.972492942256642,Tertiary-fate
101.47951167312084,97.85034275373752,Tertiary-fate
7.5136420429275965,0.3171001914415661,Tertiary-fate
6.797702361073602,73.17304217503617,Tertiary-fate
93.7773537063175,6.61665950344017,Tertiary-fate
0.9858517634593544,53.79466439718743,Tertiary-fate
36.59825203095682,1.873790183304469,Tertiary-fate
0.967916857400497,21.135937026857277,Tertiary-fate
22.012076819605305,29.536313996993456,Tertiary-fate
60.57323304837057,25.137969768636804,Tertiary-fate
25.686820820676264,21.074885421583524,Tertiary-fate
97.57011254560095,23.859133549179212,Tertiary-fate
61.08631787494262,45.263340350498915,Tertiary-fate
36.45454522919272,40.67601644974016,Tertiary-fate
1.7590369424231789,18.50478463293119,Tertiary-fate
70.41529730189187,76.148735124507,Tertiary-fate
24.020680298941052,17.652960348267477,Tertiary-fate
99.62618498998931,9.778022064862036,Tertiary-fate
87.4346483835913,87.8051904786198,Tertiary-fate
16.09287088297369,83.29743924973543,Tertiary-fate
16.506236086809587,4.31069638402104,Tertiary-fate
31.485675094994118,34.43232630067411,Tertiary-fate
64.84942190214474,44.25217598693767,Tertiary-fate
87.28027526333089,66.47668867194074,Tertiary-fate
13.111337693925334,20.236779789659987,Tertiary-fate
82.07792192786857,11.593514000939898,Tertiary-fate
104.78989054628119,81.15599210742825,Tertiary-fate
24.182024324115915,28.611141230202087,Tertiary-fate
27.73374004656725,42.28440513546872,Tertiary-fate
27.35036052379745,3.226300868343557,Tertiary-fate
27.69439052154095,19.479874764208038,Tertiary-fate
38.491660574794935,45.42647582623886,Tertiary-fate
96.17434353727008,65.9555970633406,Tertiary-fate
67.7030451749966,86.45290186919932,Tertiary-fate
42.51867920034857,42.60938982049727,Tertiary-fate
26.89446100236087,83.02020690541426,Tertiary-fate
96.50967663383153,91.0828941901183,Tertiary-fate
66.54191517386124,11.383824229029639,Tertiary-fate
7.949553765511719,79.75345062955647,Tertiary-fate
97.4012645368358,53.22688840613624,Tertiary-fate
101.28441689068205,93.0772888176427,Tertiary-fate
83.02261852826987,37.05445782039818,Tertiary-fate
50.197613388899754,35.188407686271304,Tertiary-fate
43.56548425101682,47.131536536840734,Tertiary-fate
1.8821410144250872,12.734464781304776,Tertiary-fate
18.481722721780876,56.68151611593164,Tertiary-fate
95.87703004731388,71.13958129796157,Tertiary-fate
16.44446714492444,45.768393311571096,Tertiary-fate
69.00346172411811,13.519103945132171,Tertiary-fate
8.76577384316972,61.20383236846554,Tertiary-fate
25.897121050616988,64.50574048996917,Tertiary-fate
18.869741935290886,85.59051638324976,Tertiary-fate
34.07143524660841,42.835880185678064,Tertiary-fate
60.49628815694748,88.63479603058069,Tertiary-fate
100.80151685935701,84.47924267933278,Tertiary-fate
75.29675591545325,6.918778780927825,Tertiary-fate
20.54683858717928,53.46065017206452,Tertiary-fate
108.36402762797509,72.61465113983908,Tertiary-fate
21.08299822689544,35.59972102595549,Tertiary-fate
105.8711334337976,50.77459956287813,Tertiary-fate
95.73500438841604,85.79951066621663,Tertiary-fate
85.99428061691131,62.70416066814381,Tertiary-fate
73.24278139470626,34.207708875977104,Tertiary-fate
13.245670052690443,94.85608218271287,Tertiary-fate
3.5893348416427773,27.088496003487762,Tertiary-fate
67.52855619994074,96.4931724953275,Tertiary-fate
23.118467382056156,24.696951238618936,Tertiary-fate
93.2698742559887,32.706605317693146,Tertiary-fate
44.32508332191112,35.97401810619114,Tertiary-fate
5.439875837362054,94.18219275067334,Tertiary-fate
76.75034115113417,0.6825903023294777,Tertiary-fate
10.685881803487598,13.545414226322904,Tertiary-fate
40.57754252610652,89.03220241258988,Tertiary-fate
15.49456147745889,22.807651069310886,Tertiary-fate
34.258801065940546,51.06944032703533,Tertiary-fate
99.11986505879186,53.94572287817849,Tertiary-fate
99.39099315532656,54.19270306025946,Tertiary-fate
47.53365423454923,87.1463585193139,Tertiary-fate
63.89187824944037,47.497698800921995,Tertiary-fate
56.369625516671185,35.56299745698804,Tertiary-fate
47.64114900299109,7.415858862491797,Tertiary-fate
22.57380012559385,76.29965256326045,Tertiary-fate
14.694283269167611,20.824848876297075,Tertiary-fate
17.995296146190515,36.28817884918115,Tertiary-fate
5.421698362889867,36.032943489000345,Tertiary-fate
67.0663873561139,67.79744453436822,Tertiary-fate
95.40815318565909,8.707768053748211,Tertiary-fate
70.82051390527664,19.63141232849305,Tertiary-fate
37.66676037125516,57.512935021075705,Tertiary-fate
92.17485868865892,67.06086002797757,Tertiary-fate
108.38287995937559,1.7947898936057527,Tertiary-fate
34.76992724732884,48.0362896264331,Tertiary-fate
3.98261479391252,5.2372596064729215,Tertiary-fate
40.344951115513474,55.91584693603463,Tertiary-fate
14.906652522840066,6.830589109043639,Tertiary-fate
35.072009288302745,74.15222446121126,Tertiary-fate
62.38902772718237,99.68043290940088,Tertiary-fate
66.56146313959776,89.03957514741096,Tertiary-fate
63.017795829890936,48.09200639873441,Tertiary-fate
45.709985298052466,7.149074421876323,Tertiary-fate
6.922426514591786,65.84068808391955,Tertiary-fate
94.50900976005589,1.90482213329769,Tertiary-fate
19.824935942377618,32.74671973719616,Tertiary-fate
34.43752802070079,83.4196312855656,Tertiary-fate
27.763951909774075,30.621354991290527,Tertiary-fate
53.63425616737902,95.08072436748776,Tertiary-fate
32.39664508297365,63.370437391685954,Tertiary-fate
5.345932414670465,43.144011073276936,Tertiary-fate
101.99343932737968,21.740490405495116,Tertiary-fate
39.21077739071878,65.41447544023303,Tertiary-fate
62.2095594879733,57.60315454103393,Tertiary-fate
66.94079822413276,67.53865344254211,Tertiary-fate
35.49303111217767,35.17161763802265,Tertiary-fate
43.67068051736537,52.233703244078164,Tertiary-fate
62.370183517056866,87.39653914590754,Tertiary-fate
43.541975900928406,44.9247681722412,Tertiary-fate
91.59198867473938,97.10749365228007,Tertiary-fate
26.7185122829156,73.04301831105184,Tertiary-fate
27.237306078441854,74.11203166136244,Tertiary-fate
4.238009431429164,50.712846570964466,Tertiary-fate
62.697656477006994,69.95913857762528,Tertiary-fate
100.87336180541146,79.50952810826767,Tertiary-fate
61.93884952295864,49.717475770169905,Tertiary-fate
1.4548876319885062,55.26656711433971,Tertiary-fate
61.844688291691114,74.21018440316237,Tertiary-fate
18.19378558749034,58.866150210152036,Tertiary-fate
5.674085561034179,72.58996767424499,Tertiary-fate
90.3769253106384,43.777615753929425,Tertiary-fate
75.64545848173407,66.23105521995788,Tertiary-fate
33.39584070180017,8.82451194663475,Tertiary-fate
83.37974597426293,35.70767208578568,Tertiary-fate
17.751395291179985,44.22066877070458,Tertiary-fate
91.62352021751805,95.41864645784335,Tertiary-fate
62.40726029196405,96.9856387437914,Tertiary-fate
19.07673040452615,49.04174318782175,Tertiary-fate
0.9214893978430083,23.39665210577513,Tertiary-fate
96.42163684247528,5.939366999348716,Tertiary-fate
71.98732247939209,50.95412821201154,Tertiary-fate
108.6334701928144,99.35963039541207,Tertiary-fate
13.567521085065096,26.20735551291923,Tertiary-fate
109.0560543434612,32.99439559253972,Tertiary-fate
19.85264613180651,91.17727483923296,Tertiary-fate
67.89440854138698,30.8157803373434,Tertiary-fate
60.98252749238704,42.74070595806108,Tertiary-fate
50.37834127358656,55.212408535998115,Tertiary-fate
18.67559237176096,61.5603495443488,Tertiary-fate
105.06856071926758,59.20398000080853,Tertiary-fate
86.62496345296698,28.25358411183806,Tertiary-fate
17.005533613594412,0.6438499789158003,Tertiary-fate
107.94507665523348,11.906217355609527,Tertiary-fate
41.8016334507888,65.4723245745896,Tertiary-fate
80.80595098197614,61.81325904089894,Tertiary-fate
48.35189416583452,81.4933773377654,Tertiary-fate
48.65957640122316,83.53037104488943,Tertiary-fate
5.942732240027996,72.20104493745927,Tertiary-fate
10.702796423485411,38.7560562322352,Tertiary-fate
48.77262215083837,18.19870954381796,Tertiary-fate
49.384320955098154,85.28943925616802,Tertiary-fate
4.00486323674737,19.391804148893755,Tertiary-fate
107.31770563830895,44.99663746974547,Tertiary-fate
42.87093037352208,465.93230833137125,Secondary-fate
85.34603531044814,177.6740485306074,Secondary-fate
65.76746717141071,180.35788798490833,Secondary-fate
85.32925906056039,327.00877415848987,Secondary-fate
87.84487727203204,135.32171756333977,Secondary-fate
102.08068594716023,199.62631369983438,Secondary-fate
93.47595196284375,282.22302266035774,Secondary-fate
97.77354607037852,149.64031920915258,Secondary-fate
5.917256639808271,292.63243294132843,Secondary-fate
102.35151316994246,291.4724322348653,Secondary-fate
55.82190297963611,174.03487478560538,Secondary-fate
59.51357413259579,276.61086935208937,Secondary-fate
97.67054071644174,398.970983206308,Secondary-fate
52.553890761791465,168.09241119479717,Secondary-fate
16.05503513287328,488.7868253403443,Secondary-fate
67.21175500217578,197.7392865490948,Secondary-fate
89.20749260623921,194.28743784083468,Secondary-fate
49.93936413120974,452.09867597181614,Secondary-fate
11.37429801306001,150.15113730601593,Secondary-fate
5.7841223470603005,169.16437049098252,Secondary-fate
41.19847939629373,235.44174995774137,Secondary-fate
30.813479004674587,115.52347616207719,Secondary-fate
53.58298040063104,283.69429936747144,Secondary-fate
81.48781708151871,228.20750147840533,Secondary-fate
63.93053287689471,232.12697834665286,Secondary-fate
82.829410000577,177.91677042189968,Secondary-fate
53.82856719023685,283.8534717246906,Secondary-fate
50.46127506794705,319.86424392551373,Secondary-fate
58.975186609064494,233.3756071918906,Secondary-fate
90.65184976435685,481.07971879820184,Secondary-fate
61.49082938456331,357.84342566879684,Secondary-fate
79.60091295801892,234.72504272551714,Secondary-fate
65.15195055229358,290.4104821836951,Secondary-fate
53.28756038853131,263.7139302586057,Secondary-fate
58.988511561185746,195.07255431095064,Secondary-fate
26.512534164052088,188.06268889420812,Secondary-fate
65.39368922026327,205.67844674091862,Secondary-fate
85.86925845819492,463.0673645560775,Secondary-fate
83.56995870746051,238.02969011442792,Secondary-fate
103.68991228392979,244.27044645110124,Secondary-fate
39.77219899018721,342.1587111320271,Secondary-fate
72.67446179697038,269.4470691051491,Secondary-fate
86.53325072863991,442.8749002315383,Secondary-fate
31.74679219558798,197.59489962667166,Secondary-fate
43.7184091620243,382.4572096763966,Secondary-fate
73.68047881946816,178.494634876172,Secondary-fate
42.75675722692584,461.72499841201113,Secondary-fate
105.58954520909123,345.64779092088094,Secondary-fate
85.81294646648583,437.52335093026124,Secondary-fate
24.441219834458593,135.69369368940622,Secondary-fate
67.24944111129409,260.02972594996834,Secondary-fate
78.18277430413342,224.5347779045992,Secondary-fate
47.73585960593138,425.2335358180796,Secondary-fate
10.257250584243394,269.0583431815853,Secondary-fate
16.85656511972905,318.1094776722218,Secondary-fate
80.60477890057089,495.0030373034286,Secondary-fate
82.88144579110589,166.25779380262114,Secondary-fate
48.070673017279084,321.45373657201577,Secondary-fate
70.15372517614315,383.3285793210828,Secondary-fate
107.06377581127589,477.4608668368247,Secondary-fate
22.941679368418882,171.7697760779418,Secondary-fate
106.70350066693662,172.60313202455274,Secondary-fate
106.50483478707355,156.73648396424167,Secondary-fate
64.34455288524035,160.6543039396591,Secondary-fate
14.717901523893588,240.19513097862068,Secondary-fate
87.31190920313456,383.8829894779708,Secondary-fate
34.90010816911868,163.4643784767747,Secondary-fate
39.44893364391165,177.91892102553834,Secondary-fate
25.852055149032577,303.81062106083334,Secondary-fate
53.75956307179499,469.81875899463324,Secondary-fate
9.873546620404245,317.8275718753406,Secondary-fate
62.129169699097,165.68026856724487,Secondary-fate
39.65661598719671,163.769445637004,Secondary-fate
98.30067479185101,245.9313382464609,Secondary-fate
7.133692370352338,295.3183636936069,Secondary-fate
58.194080895155814,456.01745789374496,Secondary-fate
79.09947973860807,190.3937144486627,Secondary-fate
99.91875043276427,111.97253414811695,Secondary-fate
76.69131594481448,126.441536576441,Secondary-fate
90.16536978697218,183.86525435769613,Secondary-fate
87.70132937765054,427.23339753793704,Secondary-fate
84.86315410041976,152.95848293711836,Secondary-fate
44.030948478758965,150.8710223712041,Secondary-fate
79.04929185172091,497.684041819897,Secondary-fate
57.50020308866876,364.266203107945,Secondary-fate
73.37628581277222,165.65966470657452,Secondary-fate
40.8607789969861,246.06977271757808,Secondary-fate
82.56851995146046,270.440589935463,Secondary-fate
40.485143633457085,324.10922489999837,Secondary-fate
22.65356005370828,135.46391268433553,Secondary-fate
26.180190119114688,118.1305428892659,Secondary-fate
73.64079768428884,288.13680779900085,Secondary-fate
67.8314659631718,331.4235809981517,Secondary-fate
5.961003668269412,427.87954397493127,Secondary-fate
90.07596357166999,112.95866018001612,Secondary-fate
47.320384040407774,416.43243602371945,Secondary-fate
45.69905008828061,445.3168937706969,Secondary-fate
76.47240918038722,367.6455975025856,Secondary-fate
99.63433851018766,413.7933217981139,Secondary-fate
64.34632168876755,128.44749098616097,Secondary-fate
49.992017404845875,378.6080680685652,Secondary-fate
57.54772685502735,338.0472453193784,Secondary-fate
38.42878179919004,438.06482133369485,Secondary-fate
26.998229920298673,359.42025526294555,Secondary-fate
48.04287884080875,168.00817850251048,Secondary-fate
2.09846243408779,160.66868356376267,Secondary-fate
31.703671758792545,294.22233707288694,Secondary-fate
2.944146716140027,136.18335777954678,Secondary-fate
87.60514116106216,492.29144655133075,Secondary-fate
47.410899326981735,293.2173535391606,Secondary-fate
66.29640732067821,147.77884908168022,Secondary-fate
59.25523447457612,372.86701743043204,Secondary-fate
103.86997568080407,360.83498220734265,Secondary-fate
59.93917945523697,269.9475602380881,Secondary-fate
100.30044361771445,314.10639955212457,Secondary-fate
52.53499024792314,396.17216560034706,Secondary-fate
48.16513823603656,136.2285024834109,Secondary-fate
65.10156033340007,447.74550126555175,Secondary-fate
40.6244810780824,147.50842249704064,Secondary-fate
11.628357225153325,463.46959722338556,Secondary-fate
12.219906791010217,365.13858095140426,Secondary-fate
9.625798913799656,309.8240969957189,Secondary-fate
100.23121257224449,201.4439026688755,Secondary-fate
33.81102408195088,348.43025434100923,Secondary-fate
63.08224661046241,328.5880545996884,Secondary-fate
43.12393083484399,125.94877013091583,Secondary-fate
65.47583910217774,217.9389439856903,Secondary-fate
68.24663573962897,280.77573519473447,Secondary-fate
29.547992497807538,498.35770919179447,Secondary-fate
35.38011949654026,488.7086462242715,Secondary-fate
52.54809393420563,318.2659924875704,Secondary-fate
29.577043253962987,177.78675266066517,Secondary-fate
77.67608350646869,287.66203101966164,Secondary-fate
64.36854813165718,181.2116062282101,Secondary-fate
56.09627483102344,366.8875894333591,Secondary-fate
83.5733696548273,369.95346583501146,Secondary-fate
45.51672979260254,377.24614432740515,Secondary-fate
65.65586890152133,296.18770393196246,Secondary-fate
69.33312232997466,229.4810417791602,Secondary-fate
6.948396855937674,167.65588732427298,Secondary-fate
106.99916430077378,458.1564355281084,Secondary-fate
90.97372926441614,211.07746019753836,Secondary-fate
92.27377305943153,417.927992223506,Secondary-fate
59.53315926133919,228.1644981654733,Secondary-fate
11.751480811853533,499.13720886265133,Secondary-fate
109.86518375622433,441.85516763340166,Secondary-fate
49.032900122276914,394.55988915410467,Secondary-fate
100.15444595985966,321.3753967344985,Secondary-fate
13.764066757331138,490.74497659288465,Secondary-fate
59.150684641042936,410.1543670503976,Secondary-fate
68.47631468723837,135.2619171601268,Secondary-fate
50.81637830409331,114.6703178597362,Secondary-fate
29.249003155049753,484.9989882539098,Secondary-fate
76.06068180786113,330.619796935929,Secondary-fate
